"spider_id","site","site_type","sex","weight","days_noweb_lab","trial_num","poke_score","percent_time_moving","tot_prey_attack","mean_Tactive_lab","ln_weight","ln_poke_score","ln_tot_prey_attack","ln_Tactive_lab","Tactive_lab","z_ln_weight","z_poke_score","z_ln_tot_prey_attack","z_ln_Tactive_lab","in_situ","z_days_noweb","landPC1","landsub_pc1","mh_pc1"
"K03","Staats forest","Rural","F",0.01,0,1,3,0,17,0,-4.60517018598809,1.25276296849537,2.86220088092947,-0.693147180559945,0,-1.33969896241424,-0.20891954815688,-0.0796973510742545,-1.71713179040034,0,-0.958264270397643,-0.381942829279065,-0.534839310089476,-0.768152785407939
"K04","Staats forest","Rural","F",0.01,2,1,3,43.15,30,258.9,-4.60517018598809,1.25276296849537,3.41772668361337,5.55837127188234,258.9,-1.33969896241424,-0.20891954815688,0.642986310506124,0.960465991406465,0,0.168297309137937,-0.381942829279065,-0.534839310089476,-0.768152785407939
"K05","Staats forest","Rural","M",0.01,3,1,NA,0.88,24,5.28,-4.60517018598809,NA,3.19867311755068,1.75440368268429,5.28,-1.33969896241424,NA,0.358019469290831,-0.668817398922889,0,0.731578098905727,-0.381942829279065,-0.534839310089476,-0.759186641632298
"K06","Staats forest","Rural","F",0.01,1,1,0,0,23,0,-4.60517018598809,-0.693147180559945,3.15700042115011,-0.693147180559945,0,-1.33969896241424,-1.93575664329591,0.303807447676011,-1.71713179040034,0,-0.394983480629853,-0.381942829279065,-0.534839310089476,-0.759186641632298
"K07","Staats forest","Rural","M",0.03,3,1,NA,0,NA,0,-3.50655789731998,NA,NA,-0.693147180559945,0,-0.421223566494072,NA,NA,-1.71713179040034,0,0.731578098905727,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K08","Staats forest","Rural","M",0.03,5,1,5.5,59.12,10,354.72,-3.50655789731998,1.79175946922805,2.35137525716348,5.87273731583918,354.72,-0.421223566494072,1.23011136445898,-0.744230538243506,1.09511261020439,0,1.85813967844131,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K09","Staats forest","Rural","F",0.02,3,1,NA,3.37,NA,20.22,-3.91202300542815,NA,NA,3.03109941739128,20.22,-0.760205507204881,NA,NA,-0.121993824250697,0,0.731578098905727,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K10","Staats forest","Rural","F",0.09,0,1,3,43.42,22,260.52,-2.40794560865187,1.25276296849537,3.11351530921037,5.56459703273938,260.52,0.497251829426093,-0.20891954815688,0.247237654213644,0.963132556911739,0,-0.958264270397643,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K11","Staats forest","Rural","F",0.08,2,1,3,0,19,0,-2.52572864430826,1.25276296849537,2.9704144655697,-0.693147180559945,0,0.398781403213833,-0.20891954815688,0.0610777294039437,-1.71713179040034,0,0.168297309137937,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K12","Staats forest","Rural","F",0.29,0,1,NA,3.78,NA,22.68,-1.23787435600162,NA,NA,3.14328983791161,22.68,1.47546922979363,NA,NA,-0.0739413673299579,0,-0.958264270397643,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K13","Staats forest","Rural","F",0.04,1,1,5.5,30.47,34,182.82,-3.2188758248682,1.79175946922805,3.54095932403731,5.21123325964092,182.82,-0.180712051995524,1.23011136445898,0.803299684569997,0.811782758903916,0,-0.394983480629853,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K14","Staats forest","Rural","M",0.03,5,1,3,71.53,12,429.18,-3.50655789731998,1.25276296849537,2.52572864430826,6.0630407455972,429.18,-0.421223566494072,-0.20891954815688,-0.51741417143934,1.17662177398063,0,1.85813967844131,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K15","Staats forest","Rural","F",0.03,0,1,4.5,88.39,20,530.34,-3.50655789731998,1.6094379124341,3.02042488614436,6.27446065756905,530.34,-0.421223566494072,0.654498999412633,0.126136298571137,1.26717537173966,0,-0.958264270397643,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K16","Staats forest","Rural","F",0.17,2,1,7,27.25,33,163.5,-1.77195684193188,2.01490302054226,3.51154543883102,5.0998664278242,163.5,1.02895900250178,2.09352991202849,0.765035153634636,0.764083054566834,0,0.168297309137937,-0.381942829279065,-0.534839310089476,-0.802224131755375
"L01","Barmbek Sud","Urban","F",0.08,1,1,3,1.1,8,6.6,-2.52572864430826,1.25276296849537,2.14006616349627,1.96009478404727,6.6,0.398781403213833,-0.20891954815688,-1.01912259329993,-0.580717517120291,0,-0.394983480629853,1.43427942448047,-0.634249849267278,2.31024614248419
"L02","Barmbek Sud","Urban","F",0.03,2,1,0,3.23,42,19.38,-3.50655789731998,-0.693147180559945,3.74950407593037,2.98971420122843,19.38,-0.421223566494072,-1.93575664329591,1.07459560669155,-0.139719591812651,0,0.168297309137937,1.43427942448047,-0.634249849267278,0.0220245577349387
"L03","Barmbek Sud","Urban","I",0.01,1,1,1,NA,NA,NA,-4.60517018598809,0.405465108108164,NA,NA,NA,-1.33969896241424,-1.36014427824956,NA,NA,0,-0.394983480629853,1.43427942448047,-0.634249849267278,0.0220245577349387
"L05","Barmbek Sud","Urban","F",0.5,0,1,4,0,NA,0,-0.693147180559945,1.50407739677627,NA,-0.693147180559945,0,1.93087876170303,0.366692816889462,NA,-1.71713179040034,0,-0.958264270397643,1.43427942448047,-0.634249849267278,0.77463313604838
"L06","Barmbek Sud","Urban","F",0.03,0,1,2,0,15,0,-3.50655789731998,0.916290731874155,2.7408400239252,-0.693147180559945,0,-0.421223566494072,-0.784531913203222,-0.237575721599345,-1.71713179040034,0,-0.958264270397643,1.43427942448047,-0.634249849267278,0.77463313604838
"L07","Barmbek Sud","Urban","I",0.01,0,1,5,12.38,21,74.28,-4.60517018598809,1.70474809223843,3.06805293513362,4.31455046954897,74.28,-1.33969896241424,0.942305181935804,0.188095639921605,0.427723131151147,0,-0.958264270397643,1.43427942448047,-0.634249849267278,0.846064130364801
"M01","Alster East","Urban","F",0.17,0,1,3,34.03,39,204.18,-1.77195684193188,1.25276296849537,3.67630067190708,5.32144778393689,204.18,1.02895900250178,-0.20891954815688,0.979365279307814,0.858988916579494,0,-0.958264270397643,-0.390634160382644,1.05050930177231,0.872962561691724
"M02","Alster East","Urban","F",0.1,1,1,NA,18.88,NA,113.28,-2.30258509299405,NA,NA,4.7342667593225,113.28,0.585336627249076,NA,NA,0.607492480795592,0,-0.394983480629853,-0.390634160382644,1.05050930177231,0.21334824227037
"M03","Alster East","Urban","F",0.17,1,1,7,36.75,29,220.5,-1.77195684193188,2.01490302054226,3.38439026334577,5.39816270151775,220.5,1.02895900250178,2.09352991202849,0.59961895268661,0.89184680458041,0,-0.394983480629853,-0.390634160382644,1.05050930177231,0.21334824227037
"M04","Alster East","Urban","F",0.29,0,1,8,17.99,3,107.94,-1.23787435600162,2.14006616349627,1.25276296849537,4.68619702463046,107.94,1.47546922979363,2.66914227707483,-2.17341555106574,0.586903656502326,0,-0.958264270397643,-0.390634160382644,1.05050930177231,0.236660216087036
"M05","Alster East","Urban","F",0.21,4,1,NA,2.79,NA,16.74,-1.56064774826467,NA,NA,2.84723226523555,16.74,1.20562023728808,NA,NA,-0.200746255760676,0,1.29485888867352,-0.390634160382644,1.05050930177231,0.209761784760113
"M06","Alster East","Urban","F",0.17,2,1,NA,0,NA,0,-1.77195684193188,NA,NA,-0.693147180559945,0,1.02895900250178,NA,NA,-1.71713179040034,0,0.168297309137937,-0.390634160382644,1.05050930177231,-0.725115295284862
"M07","Alster East","Urban","F",0.12,1,1,3,0,30,0,-2.12026353620009,1.25276296849537,3.41772668361337,-0.693147180559945,0,0.737763343924642,-0.20891954815688,0.642986310506124,-1.71713179040034,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.674904890141272
"M08","Alster East","Urban","F",0.13,0,1,1,3.5,NA,21,-2.04022082852655,0.405465108108164,NA,3.06805293513362,21,0.804681635645283,-1.36014427824956,NA,-0.10616620446687,0,-0.958264270397643,-0.390634160382644,1.05050930177231,-0.683871033916913
"M09","Alster East","Urban","F",0.12,0,1,5,0,30,0,-2.12026353620009,1.70474809223843,3.41772668361337,-0.693147180559945,0,0.737763343924642,0.942305181935804,0.642986310506124,-1.71713179040034,0,-0.958264270397643,-0.390634160382644,1.05050930177231,-0.683871033916913
"M10","Alster East","Urban","F",0.25,1,1,4,0,3,0,-1.38629436111989,1.50407739677627,1.25276296849537,-0.693147180559945,0,1.35138530649368,0.366692816889462,-2.17341555106574,-1.71713179040034,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.700010092713067
"M11","Alster East","Urban","F",0.07,1,1,3,49.9,28,299.4,-2.65926003693278,1.25276296849537,3.3499040872746,5.70344908575496,299.4,0.287144841367918,-0.20891954815688,0.55475587724239,1.02260449992561,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.720002726104246
"M12","Alster East","Urban","F",0.13,0,1,3,26.99,21,161.94,-2.04022082852655,1.25276296849537,3.06805293513362,5.0903087028181,161.94,0.804681635645283,-0.20891954815688,0.188095639921605,0.759989370213162,0,-0.958264270397643,-0.390634160382644,1.05050930177231,-0.720002726104246
"M13","Alster East","Urban","F",0.17,1,1,3,42.2,10,253.2,-1.77195684193188,1.25276296849537,2.35137525716348,5.53615246660524,253.2,1.02895900250178,-0.20891954815688,-0.744230538243506,0.950949419684416,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.639040315038708
"N01","Hammer","Sub urban","F",0.06,2,1,NA,0,NA,0,-2.81341071676004,NA,NA,-0.693147180559945,0,0.158269888715285,NA,NA,-1.71713179040034,0,0.168297309137937,1.62272243657606,-0.289043249777829,0.0274487635144514
"N02","Hammer","Sub urban","F",0.25,1,1,4,8.38,44,50.28,-1.38629436111989,1.50407739677627,3.79548918917219,3.92750257627653,50.28,1.35138530649368,0.366692816889462,1.13441765249975,0.261946034216499,0,-0.394983480629853,1.62272243657606,-0.289043249777829,-0.803737795235727
"N03","Hammer","Sub urban","I",0.01,4,1,NA,8.76,NA,52.56,-4.60517018598809,NA,NA,3.97142334870959,52.56,-1.33969896241424,NA,NA,0.280757809905341,0,1.29485888867352,1.62272243657606,-0.289043249777829,-0.802224131755375
"A05","South Alster","Urban","F",0.17,3,1,NA,9.83,NA,58.98,-1.77195684193188,NA,NA,4.08564012159195,58.98,1.02895900250178,NA,NA,0.329678177019584,0,0.731578098905727,0.0211937520245644,1.43458767468614,0.753457066389678
"A06","South Alster","Urban","F",0.76,5,1,4,0,0,0,-0.27443684570176,1.50407739677627,-0.693147180559945,-0.693147180559945,0,2.28093414024879,0.366692816889462,-4.70485057142232,-1.71713179040034,0,1.85813967844131,0.0211937520245644,1.43458767468614,0.753457066389678
"A07","South Alster","Urban","F",0.54,6,1,NA,0,NA,0,-0.616186139423817,NA,NA,-0.693147180559945,0,1.99522068055562,NA,NA,-1.71713179040034,0,2.4214204682091,0.0211937520245644,1.43458767468614,0.753457066389678
"A08","South Alster","Urban","F",0.43,1,1,7,2.28,27,13.68,-0.843970070294529,2.01490302054226,3.31418600467253,2.65183252110398,13.68,1.80478594916883,2.09352991202849,0.508290214270856,-0.284438230027807,0,-0.394983480629853,0.0211937520245644,1.43458767468614,0.753457066389678
"A09","South Alster","Urban","F",0.29,6,1,NA,0,NA,0,-1.23787435600162,NA,NA,-0.693147180559945,0,1.47546922979363,NA,NA,-1.71713179040034,0,2.4214204682091,0.0211937520245644,1.43458767468614,0.753457066389678
"A10","South Alster","Urban","F",0.3,3,1,NA,9.51,NA,57.06,-1.20397280432594,NA,NA,4.05282788201917,57.06,1.50381202316924,NA,NA,0.315624314655652,0,0.731578098905727,0.0211937520245644,1.43458767468614,0.753457066389678
"A11","South Alster","Urban","F",0.13,0,1,3,2.15,24,12.9,-2.04022082852655,1.25276296849537,3.19867311755068,2.59525470695687,12.9,0.804681635645283,-0.20891954815688,0.358019469290831,-0.308671163324295,0,-0.958264270397643,0.0211937520245644,1.43458767468614,0.753457066389678
"A12","South Alster","Urban","F",0.7,6,1,NA,12.18,NA,73.08,-0.356674943938732,NA,NA,4.29837324967663,73.08,2.21218043103123,NA,NA,0.420794240454351,0,2.4214204682091,0.0211937520245644,1.43458767468614,0.753457066389678
"A13","South Alster","Urban","F",0.95,5,1,4,27.92,0,167.52,-0.0512932943875506,1.50407739677627,-0.693147180559945,5.1240830199367,167.52,2.46748936428403,0.366692816889462,-4.70485057142232,0.774455301536372,0,1.85813967844131,0.0211937520245644,1.43458767468614,0.753457066389678
"A14","South Alster","Urban","F",0.46,5,1,NA,0,NA,0,-0.776528789498996,NA,NA,-0.693147180559945,0,1.86116904056419,NA,NA,-1.71713179040034,0,1.85813967844131,0.0211937520245644,1.43458767468614,0.753457066389678
"O01","Boberger","Rural","F",0.03,1,1,NA,25,NA,150,-3.50655789731998,NA,NA,5.01396308418893,150,-0.421223566494072,NA,NA,0.727289657231868,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.759186641632298
"O02","Boberger","Rural","F",0.11,0,1,3,23.33,21,139.98,-2.20727491318972,1.25276296849537,3.06805293513362,4.94506512988681,139.98,0.665019019330388,-0.20891954815688,0.188095639921605,0.697779865168738,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.769946014163068
"O03","Boberger","Rural","F",0.13,3,1,NA,22.21,NA,133.26,-2.04022082852655,NA,NA,4.89604714933639,133.26,0.804681635645283,NA,NA,0.676784896188175,0,0.731578098905727,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O04","Boberger","Rural","F",0.1,0,1,NA,29.22,22,175.32,-2.30258509299405,NA,3.11351530921037,5.16946074442303,175.32,0.585336627249076,NA,0.247237654213644,0.793891106669535,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O05","Boberger","Rural","F",0.06,1,1,3,29.87,24,179.22,-2.81341071676004,1.25276296849537,3.19867311755068,5.19140008420196,179.22,0.158269888715285,-0.20891954815688,0.358019469290831,0.803287980080892,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O06","Boberger","Rural","F",0.09,0,1,3,0.55,17,3.3,-2.40794560865187,1.25276296849537,2.86220088092947,1.33500106673234,3.3,0.497251829426093,-0.20891954815688,-0.0796973510742545,-0.848452398435396,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O07","Boberger","Rural","F",0.65,4,1,NA,23.04,NA,138.24,-0.430782916092454,NA,NA,4.93260167795716,138.24,2.15022377009924,NA,NA,0.692441624308639,0,1.29485888867352,-1.33457856025156,-0.732451289148118,-0.768152785407939
"O08","Boberger","Rural","F",0.08,1,1,4,4.84,21,29.04,-2.52572864430826,1.50407739677627,3.06805293513362,3.38574527710323,29.04,0.398781403213833,0.366692816889462,0.188095639921605,0.0299051063076387,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O09","Boberger","Rural","F",0.13,0,1,4,8.26,21,49.56,-2.04022082852655,1.50407739677627,3.06805293513362,3.91322228600363,49.56,0.804681635645283,0.366692816889462,0.188095639921605,0.255829620444522,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O10","Boberger","Rural","F",0.11,0,1,3,10.75,32,64.5,-2.20727491318972,1.25276296849537,3.48124008933569,4.17438726989564,64.5,0.665019019330388,-0.20891954815688,0.725610916573195,0.367689608841686,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O11","Boberger","Rural","F",0.14,2,1,2,2.75,10,16.5,-1.96611285637283,0.916290731874155,2.35137525716348,2.83321334405622,16.5,0.866638296577275,-0.784531913203222,-0.744230538243506,-0.206750722121715,0,0.168297309137937,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O12","Boberger","Rural","F",0.1,0,1,2,39.29,25,235.74,-2.30258509299405,0.916290731874155,3.23867845216438,5.46484823743567,235.74,0.585336627249076,-0.784531913203222,0.410062419522302,0.920408992217023,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O13","Boberger","Rural","F",0.47,2,1,NA,0.47,NA,2.82,-0.755022584278033,NA,NA,1.1999647829284,2.82,1.87914892351181,NA,NA,-0.90629000328732,0,0.168297309137937,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O14","Boberger","Rural","F",0.12,3,1,NA,8.8,NA,52.8,-2.12026353620009,NA,NA,3.9759363311718,52.8,0.737763343924642,NA,NA,0.28269077258026,0,0.731578098905727,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O15","Boberger","Rural","F",0.16,0,1,7,36.06,27,216.36,-1.83258146374831,2.01490302054226,3.31418600467253,5.37925198404404,216.36,0.97827485842319,2.09352991202849,0.508290214270856,0.883747125191282,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O16","Boberger","Rural","F",0.19,4,1,3,1.7,27,10.2,-1.66073120682165,1.25276296849537,3.31418600467253,2.37024374146786,10.2,1.12194722983008,-0.20891954815688,0.508290214270856,-0.405045966767479,0,1.29485888867352,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O17","Boberger","Rural","F",0.08,0,1,7,5.12,23,30.72,-2.52572864430826,2.01490302054226,3.15700042115011,3.44105891508729,30.72,0.398781403213833,2.09352991202849,0.303807447676011,0.0535965783070377,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O18","Boberger","Rural","F",0.17,1,1,3,4.33,NA,25.98,-1.77195684193188,1.25276296849537,NA,3.27638973106881,25.98,1.02895900250178,-0.20891954815688,NA,-0.0169331410266004,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O19","Boberger","Rural","F",0.16,0,1,3,0,NA,0,-1.83258146374831,1.25276296849537,NA,-0.693147180559945,0,0.97827485842319,-0.20891954815688,NA,-1.71713179040034,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O20","Boberger","Rural","F",0.09,1,1,5,41.21,NA,247.26,-2.40794560865187,1.70474809223843,NA,5.51246053566495,247.26,0.497251829426093,0.942305181935804,NA,0.940801891173538,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,1.31977897103024
"O21","Boberger","Rural","F",0.09,0,1,5,10.09,NA,60.54,-2.40794560865187,1.70474809223843,NA,4.1115293869762,60.54,0.497251829426093,0.942305181935804,NA,0.340766849330611,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,1.31977897103024
"A01","South Alster","Urban","F",0.06,2,2,NA,NA,NA,NA,-2.81341071676004,NA,NA,NA,NA,0.158269888715285,NA,NA,NA,0,0.168297309137937,0.0211937520245644,1.43458767468614,0.753457066389678
"A02","South Alster","Urban","F",0.11,1,2,3,NA,NA,NA,-2.20727491318972,1.25276296849537,NA,NA,NA,0.665019019330388,-0.20891954815688,NA,NA,0,-0.394983480629853,0.0211937520245644,1.43458767468614,0.753457066389678
"A03","South Alster","Urban","F",0.08,1,2,3,3.88,NA,23.28,-2.52572864430826,1.25276296849537,NA,3.16884489126264,23.28,0.398781403213833,-0.20891954815688,NA,-0.0629958419048606,0,-0.394983480629853,0.0211937520245644,1.43458767468614,0.753457066389678
"A04","South Alster","Urban","F",0.08,4,2,NA,3.59,NA,21.54,-2.52572864430826,NA,NA,3.09285898428471,21.54,0.398781403213833,NA,NA,-0.0955414862183914,0,1.29485888867352,0.0211937520245644,1.43458767468614,0.753457066389678
"B01","Alsterufer","Urban","F",0.03,3,2,NA,NA,NA,NA,-3.50655789731998,NA,NA,NA,NA,-0.421223566494072,NA,NA,NA,0,0.731578098905727,0.0104000288115565,1.62429468671525,-0.667731975120759
"B02","Alsterufer","Urban","F",0.05,2,2,NA,36.31,NA,217.86,-2.99573227355399,NA,NA,5.38614507691356,217.86,0.00584317203971949,NA,NA,0.886699516729055,0,0.168297309137937,0.0104000288115565,1.62429468671525,-0.667731975120759
"B03","Alsterufer","Urban","F",0.09,2,2,NA,6.82,NA,40.92,-2.40794560865187,NA,NA,3.72376385596744,40.92,0.497251829426093,NA,NA,0.174682379839111,0,0.168297309137937,0.0104000288115565,1.62429468671525,-0.667731975120759
"B04","Alsterufer","Urban","F",0.02,0,2,2,67.96,NA,407.76,-3.91202300542815,0.916290731874155,NA,6.01190422634544,407.76,-0.760205507204881,-0.784531913203222,NA,1.15471941032939,0,-0.958264270397643,0.0104000288115565,1.62429468671525,-0.667731975120759
"B05","Alsterufer","Urban","I",0.02,4,2,NA,0.81,NA,4.86,-3.91202300542815,NA,NA,1.67896397508271,4.86,-0.760205507204881,NA,NA,-0.701129099715393,0,1.29485888867352,0.0104000288115565,1.62429468671525,-0.667731975120759
"B06","Alsterufer","Urban","F",0.06,1,2,3,5.3,NA,31.8,-2.81341071676004,1.25276296849537,NA,3.47506723022861,31.8,0.158269888715285,-0.20891954815688,NA,0.0681627336944259,0,-0.394983480629853,0.0104000288115565,1.62429468671525,-0.667731975120759
"B07","Alsterufer","Urban","F",0.04,4,2,NA,5.83,NA,34.98,-3.2188758248682,NA,NA,3.56896915744138,34.98,-0.180712051995524,NA,NA,0.108382017045347,0,1.29485888867352,0.0104000288115565,1.62429468671525,-0.667731975120759
"B08","Alsterufer","Urban","M",0.02,2,2,NA,55.3,NA,331.8,-3.91202300542815,NA,NA,5.80603817536055,331.8,-0.760205507204881,NA,NA,1.0665445955768,0,0.168297309137937,0.0104000288115565,1.62429468671525,-0.667731975120759
"B09","Alsterufer","Urban","F",0.05,1,2,2,58.87,NA,353.22,-2.99573227355399,0.916290731874155,NA,5.86850563970753,353.22,0.00584317203971949,-0.784531913203222,NA,1.09330013429,0,-0.394983480629853,0.0104000288115565,1.62429468671525,-0.667731975120759
